NOM_CD,quarter,SEXO,insecurity_score,insecurity_level,cluster
TONALA,2025_Q4,2,2.0,High,0
TONALA,2025_Q4,1,1.5,Medium,1
TONALA,2025_Q4,2,1.4444444444444444,Medium,1
TONALA,2025_Q4,2,1.6666666666666667,High,0
TONALA,2025_Q4,2,1.2857142857142858,Medium,1
TONALA,2025_Q4,2,1.0,Low,2
TONALA,2025_Q4,1,1.0,Low,0
TONALA,2025_Q4,1,1.4444444444444444,Medium,0
TONALA,2025_Q4,1,1.1666666666666667,Low,2
TONALA,2025_Q4,2,1.9090909090909092,High,1
TONALA,2025_Q4,2,1.0,Low,2
TONALA,2025_Q4,1,1.3333333333333333,Medium,1
TONALA,2025_Q4,2,1.2307692307692308,Low,1
TONALA,2025_Q4,1,1.4545454545454546,Medium,2
TONALA,2025_Q4,1,1.8,High,1
TONALA,2025_Q4,1,1.25,Medium,1
TONALA,2025_Q4,2,1.1818181818181819,Low,2
TONALA,2025_Q4,1,1.25,Medium,1
TONALA,2025_Q4,1,1.2,Low,1
TONALA,2025_Q4,1,1.7,High,
TONALA,2025_Q4,1,1.4166666666666667,Medium,1
TONALA,2025_Q4,2,1.0,Low,2
TONALA,2025_Q4,2,1.6363636363636365,High,1
TONALA,2025_Q4,2,1.5,Medium,0
TONALA,2025_Q4,1,1.4166666666666667,Medium,1
TONALA,2025_Q4,1,1.25,Medium,2
TONALA,2025_Q4,1,1.7692307692307692,High,1
TONALA,2025_Q4,1,1.0909090909090908,Low,2
TONALA,2025_Q4,2,1.9090909090909092,High,1
TONALA,2025_Q4,2,1.8,High,1
TONALA,2025_Q4,1,1.6363636363636365,High,2
TONALA,2025_Q4,1,1.9166666666666667,High,0
TONALA,2025_Q4,2,1.5833333333333333,Medium,0
TONALA,2025_Q4,2,1.9230769230769231,High,1
TONALA,2025_Q4,2,1.5454545454545454,Medium,1
TONALA,2025_Q4,1,1.1666666666666667,Low,2
TONALA,2025_Q4,1,1.0,Low,2
TONALA,2025_Q4,1,1.8571428571428572,High,0
TONALA,2025_Q4,1,1.5,Medium,1
TONALA,2025_Q4,1,1.0,Low,2
TONALA,2025_Q4,2,1.0,Low,2
TONALA,2025_Q4,1,1.9090909090909092,High,0
TONALA,2025_Q4,1,1.6363636363636365,High,1
TONALA,2025_Q4,1,1.0,Low,2
TONALA,2025_Q4,2,1.8333333333333333,High,0
TONALA,2025_Q4,2,1.5833333333333333,Medium,0
TONALA,2025_Q4,1,1.5,Medium,1
TONALA,2025_Q4,1,1.4166666666666667,Medium,1
TONALA,2025_Q4,1,1.5555555555555556,Medium,0
TONALA,2025_Q4,2,1.1666666666666667,Low,1
TONALA,2025_Q4,1,1.0,Low,2
TONALA,2025_Q4,1,1.75,High,0
TONALA,2025_Q4,1,1.3076923076923077,Medium,1
TONALA,2025_Q4,1,2.0,High,1
TONALA,2025_Q4,1,1.0909090909090908,Low,1
TONALA,2025_Q4,2,1.7272727272727273,High,0
TONALA,2025_Q4,1,1.4,Medium,1
TONALA,2025_Q4,2,1.1818181818181819,Low,2
TONALA,2025_Q4,1,1.6,High,0
TONALA,2025_Q4,1,1.1666666666666667,Low,1
TONALA,2025_Q4,2,2.0,High,0
TONALA,2025_Q4,2,1.6,High,1
TONALA,2025_Q4,2,1.75,High,0
TONALA,2025_Q4,2,1.3,Medium,0
TONALA,2025_Q4,1,1.5,Medium,1
TONALA,2025_Q4,1,2.0,High,0
TONALA,2025_Q4,2,1.0,Low,
TONALA,2025_Q4,1,1.6666666666666667,High,1
TONALA,2025_Q4,1,1.6666666666666667,High,2
TONALA,2025_Q4,1,1.1666666666666667,Low,2
TONALA,2025_Q4,2,1.0,Low,2
TONALA,2025_Q4,2,1.125,Low,2
TONALA,2025_Q4,1,1.5454545454545454,Medium,1
TONALA,2025_Q4,2,1.0909090909090908,Low,2
TONALA,2025_Q4,2,1.2222222222222223,Low,2
TONALA,2025_Q4,2,1.5,Medium,2
TONALA,2025_Q4,2,1.4285714285714286,Medium,1
TONALA,2025_Q4,1,1.1,Low,2
TONALA,2025_Q4,2,1.2,Low,2
TONALA,2025_Q4,2,1.5,Medium,0
TONALA,2025_Q4,1,1.5,Medium,2
TONALA,2025_Q4,1,1.0833333333333333,Low,2
TONALA,2025_Q4,2,1.8181818181818181,High,1
TONALA,2025_Q4,2,1.6363636363636365,High,1
TONALA,2025_Q4,1,1.1666666666666667,Low,0
TONALA,2025_Q4,1,1.0,Low,2
TONALA,2025_Q4,2,1.6666666666666667,High,
TONALA,2025_Q4,1,1.4166666666666667,Medium,1
TONALA,2025_Q4,1,1.1666666666666667,Low,2
TONALA,2025_Q4,1,1.0909090909090908,Low,1
TONALA,2025_Q4,1,1.4545454545454546,Medium,1
TONALA,2025_Q4,2,1.8181818181818181,High,1
TONALA,2025_Q4,2,1.5833333333333333,Medium,1
TONALA,2025_Q4,2,1.0,Low,2
TONALA,2025_Q4,2,1.7777777777777777,High,
TONALA,2025_Q4,2,1.4545454545454546,Medium,2
ZAPOPAN,2025_Q4,1,1.5454545454545454,Medium,2
ZAPOPAN,2025_Q4,1,1.4545454545454546,Medium,0
ZAPOPAN,2025_Q4,1,1.7272727272727273,High,1
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.1538461538461537,Low,2
ZAPOPAN,2025_Q4,1,1.5454545454545454,Medium,0
ZAPOPAN,2025_Q4,2,1.1666666666666667,Low,2
ZAPOPAN,2025_Q4,1,1.5454545454545454,Medium,2
ZAPOPAN,2025_Q4,1,1.2222222222222223,Low,2
ZAPOPAN,2025_Q4,1,1.0909090909090908,Low,2
ZAPOPAN,2025_Q4,1,1.5,Medium,2
ZAPOPAN,2025_Q4,1,2.0,High,0
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,2,2.0,High,0
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.4545454545454546,Medium,0
ZAPOPAN,2025_Q4,1,1.0909090909090908,Low,2
ZAPOPAN,2025_Q4,1,1.75,High,0
ZAPOPAN,2025_Q4,2,1.2,Low,2
ZAPOPAN,2025_Q4,2,1.0909090909090908,Low,2
ZAPOPAN,2025_Q4,2,1.2,Low,2
ZAPOPAN,2025_Q4,1,1.0909090909090908,Low,2
ZAPOPAN,2025_Q4,1,1.0833333333333333,Low,2
ZAPOPAN,2025_Q4,1,1.25,Medium,0
ZAPOPAN,2025_Q4,1,1.5454545454545454,Medium,2
ZAPOPAN,2025_Q4,2,1.0833333333333333,Low,2
ZAPOPAN,2025_Q4,2,1.7272727272727273,High,1
ZAPOPAN,2025_Q4,1,1.3333333333333333,Medium,2
ZAPOPAN,2025_Q4,2,1.4166666666666667,Medium,1
ZAPOPAN,2025_Q4,2,1.5833333333333333,Medium,2
ZAPOPAN,2025_Q4,2,1.3636363636363635,Medium,2
ZAPOPAN,2025_Q4,1,1.3636363636363635,Medium,1
ZAPOPAN,2025_Q4,1,2.0,High,1
ZAPOPAN,2025_Q4,1,1.2857142857142858,Medium,2
ZAPOPAN,2025_Q4,2,1.25,Medium,2
ZAPOPAN,2025_Q4,2,1.4166666666666667,Medium,0
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,1,1.6666666666666667,High,0
ZAPOPAN,2025_Q4,2,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.0833333333333333,Low,2
ZAPOPAN,2025_Q4,1,1.0833333333333333,Low,2
ZAPOPAN,2025_Q4,2,1.7777777777777777,High,0
ZAPOPAN,2025_Q4,2,1.6666666666666667,High,1
ZAPOPAN,2025_Q4,1,1.7272727272727273,High,1
ZAPOPAN,2025_Q4,2,1.5,Medium,2
ZAPOPAN,2025_Q4,2,1.8333333333333333,High,1
ZAPOPAN,2025_Q4,1,1.25,Medium,0
ZAPOPAN,2025_Q4,2,1.375,Medium,0
ZAPOPAN,2025_Q4,2,1.1818181818181819,Low,2
ZAPOPAN,2025_Q4,1,1.0909090909090908,Low,2
ZAPOPAN,2025_Q4,1,1.1818181818181819,Low,0
ZAPOPAN,2025_Q4,2,1.75,High,2
ZAPOPAN,2025_Q4,1,1.1818181818181819,Low,2
ZAPOPAN,2025_Q4,2,1.75,High,1
ZAPOPAN,2025_Q4,2,1.8333333333333333,High,1
ZAPOPAN,2025_Q4,2,1.8181818181818181,High,0
ZAPOPAN,2025_Q4,1,1.5,Medium,0
ZAPOPAN,2025_Q4,1,1.3333333333333333,Medium,1
ZAPOPAN,2025_Q4,1,1.1818181818181819,Low,2
ZAPOPAN,2025_Q4,1,1.6666666666666667,High,
ZAPOPAN,2025_Q4,2,2.0,High,0
ZAPOPAN,2025_Q4,1,1.75,High,0
ZAPOPAN,2025_Q4,2,1.5454545454545454,Medium,0
ZAPOPAN,2025_Q4,1,1.5454545454545454,Medium,2
ZAPOPAN,2025_Q4,2,2.0,High,1
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.75,High,1
ZAPOPAN,2025_Q4,2,1.5454545454545454,Medium,1
ZAPOPAN,2025_Q4,1,1.6,High,0
ZAPOPAN,2025_Q4,2,1.5,Medium,1
ZAPOPAN,2025_Q4,2,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.75,High,0
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.25,Medium,2
ZAPOPAN,2025_Q4,2,1.7777777777777777,High,1
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,1,1.1,Low,2
ZAPOPAN,2025_Q4,1,1.7777777777777777,High,0
ZAPOPAN,2025_Q4,1,1.0833333333333333,Low,2
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,1,1.75,High,0
ZAPOPAN,2025_Q4,1,1.5,Medium,1
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.9,High,0
ZAPOPAN,2025_Q4,1,1.0909090909090908,Low,2
ZAPOPAN,2025_Q4,2,1.8181818181818181,High,1
ZAPOPAN,2025_Q4,1,1.1,Low,2
ZAPOPAN,2025_Q4,2,1.8333333333333333,High,0
ZAPOPAN,2025_Q4,2,1.8333333333333333,High,0
ZAPOPAN,2025_Q4,1,1.1538461538461537,Low,0
ZAPOPAN,2025_Q4,1,1.1666666666666667,Low,2
ZAPOPAN,2025_Q4,1,1.9,High,0
ZAPOPAN,2025_Q4,1,1.8888888888888888,High,0
ZAPOPAN,2025_Q4,2,1.125,Low,2
ZAPOPAN,2025_Q4,2,1.1111111111111112,Low,2
ZAPOPAN,2025_Q4,1,1.6363636363636365,High,0
ZAPOPAN,2025_Q4,2,1.2727272727272727,Medium,2
ZAPOPAN,2025_Q4,2,1.1666666666666667,Low,2
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,1,1.5833333333333333,Medium,0
ZAPOPAN,2025_Q4,2,1.4166666666666667,Medium,1
ZAPOPAN,2025_Q4,2,1.0,Low,2
ZAPOPAN,2025_Q4,1,1.0909090909090908,Low,2
ZAPOPAN,2025_Q4,2,1.1666666666666667,Low,2
ZAPOPAN,2025_Q4,2,1.3333333333333333,Medium,2
ZAPOPAN,2025_Q4,1,1.25,Medium,0
ZAPOPAN,2025_Q4,2,1.9166666666666667,High,0
ZAPOPAN,2025_Q4,1,1.125,Low,2
ZAPOPAN,2025_Q4,1,1.5,Medium,1
ZAPOPAN,2025_Q4,1,1.3333333333333333,Medium,2
ZAPOPAN,2025_Q4,1,1.5833333333333333,Medium,2
ZAPOPAN,2025_Q4,2,1.8333333333333333,High,0
ZAPOPAN,2025_Q4,2,1.75,High,0
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.0,Low,2
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,1,1.0909090909090908,Low,0
ZAPOPAN,2025_Q4,1,1.2,Low,2
ZAPOPAN,2025_Q4,2,1.6666666666666667,High,1
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.9166666666666667,High,0
ZAPOPAN,2025_Q4,1,1.1428571428571428,Low,2
ZAPOPAN,2025_Q4,1,2.0,High,1
ZAPOPAN,2025_Q4,1,1.1666666666666667,Low,2
ZAPOPAN,2025_Q4,1,1.3333333333333333,Medium,1
ZAPOPAN,2025_Q4,2,1.3333333333333333,Medium,2
ZAPOPAN,2025_Q4,2,1.4444444444444444,Medium,1
ZAPOPAN,2025_Q4,2,1.8888888888888888,High,0
ZAPOPAN,2025_Q4,2,1.0,Low,2
ZAPOPAN,2025_Q4,1,1.75,High,0
ZAPOPAN,2025_Q4,1,1.1428571428571428,Low,2
ZAPOPAN,2025_Q4,2,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.4,Medium,0
ZAPOPAN,2025_Q4,2,1.5454545454545454,Medium,0
ZAPOPAN,2025_Q4,1,1.4166666666666667,Medium,2
ZAPOPAN,2025_Q4,1,1.5454545454545454,Medium,1
ZAPOPAN,2025_Q4,2,1.2222222222222223,Low,1
ZAPOPAN,2025_Q4,2,1.0,Low,2
ZAPOPAN,2025_Q4,1,1.3333333333333333,Medium,1
ZAPOPAN,2025_Q4,2,1.8,High,
ZAPOPAN,2025_Q4,2,1.5,Medium,2
ZAPOPAN,2025_Q4,2,1.2222222222222223,Low,2
ZAPOPAN,2025_Q4,1,1.2307692307692308,Low,2
ZAPOPAN,2025_Q4,2,1.75,High,0
ZAPOPAN,2025_Q4,1,1.8181818181818181,High,1
ZAPOPAN,2025_Q4,2,1.9090909090909092,High,0
ZAPOPAN,2025_Q4,2,1.8,High,0
ZAPOPAN,2025_Q4,2,1.0,Low,2
ZAPOPAN,2025_Q4,1,1.4545454545454546,Medium,2
ZAPOPAN,2025_Q4,1,1.1,Low,2
ZAPOPAN,2025_Q4,1,1.5833333333333333,Medium,1
ZAPOPAN,2025_Q4,2,1.7777777777777777,High,0
ZAPOPAN,2025_Q4,1,1.6363636363636365,High,
ZAPOPAN,2025_Q4,2,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.8333333333333333,High,1
ZAPOPAN,2025_Q4,2,1.8333333333333333,High,1
ZAPOPAN,2025_Q4,2,1.6666666666666667,High,1
ZAPOPAN,2025_Q4,1,1.0,Low,1
ZAPOPAN,2025_Q4,2,1.9090909090909092,High,1
ZAPOPAN,2025_Q4,1,1.4545454545454546,Medium,2
ZAPOPAN,2025_Q4,1,1.5833333333333333,Medium,0
ZAPOPAN,2025_Q4,2,1.6,High,1
ZAPOPAN,2025_Q4,1,1.625,High,0
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.7,High,0
ZAPOPAN,2025_Q4,2,1.6666666666666667,High,0
ZAPOPAN,2025_Q4,1,1.1666666666666667,Low,2
ZAPOPAN,2025_Q4,2,1.6666666666666667,High,0
ZAPOPAN,2025_Q4,2,1.8181818181818181,High,1
ZAPOPAN,2025_Q4,2,1.3846153846153846,Medium,0
ZAPOPAN,2025_Q4,1,1.7,High,1
ZAPOPAN,2025_Q4,1,1.2222222222222223,Low,0
ZAPOPAN,2025_Q4,2,1.1,Low,2
ZAPOPAN,2025_Q4,2,1.75,High,0
ZAPOPAN,2025_Q4,2,2.0,High,0
ZAPOPAN,2025_Q4,1,1.1666666666666667,Low,2
ZAPOPAN,2025_Q4,2,1.3636363636363635,Medium,0
ZAPOPAN,2025_Q4,2,1.0,Low,
ZAPOPAN,2025_Q4,2,1.3846153846153846,Medium,2
ZAPOPAN,2025_Q4,1,1.0833333333333333,Low,2
ZAPOPAN,2025_Q4,2,2.0,High,1
ZAPOPAN,2025_Q4,1,1.5454545454545454,Medium,0
ZAPOPAN,2025_Q4,1,1.5454545454545454,Medium,2
ZAPOPAN,2025_Q4,1,1.5,Medium,0
ZAPOPAN,2025_Q4,2,1.0909090909090908,Low,0
ZAPOPAN,2025_Q4,2,1.0,Low,2
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.0909090909090908,Low,0
ZAPOPAN,2025_Q4,2,1.9090909090909092,High,1
ZAPOPAN,2025_Q4,2,2.0,High,0
ZAPOPAN,2025_Q4,2,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.1111111111111112,Low,0
ZAPOPAN,2025_Q4,1,1.1666666666666667,Low,2
ZAPOPAN,2025_Q4,1,1.7,High,1
ZAPOPAN,2025_Q4,2,1.2727272727272727,Medium,
ZAPOPAN,2025_Q4,2,1.6,High,0
ZAPOPAN,2025_Q4,1,1.8333333333333333,High,0
ZAPOPAN,2025_Q4,2,1.5454545454545454,Medium,1
ZAPOPAN,2025_Q4,2,1.3333333333333333,Medium,2
ZAPOPAN,2025_Q4,1,1.8333333333333333,High,
ZAPOPAN,2025_Q4,2,1.4615384615384615,Medium,2
ZAPOPAN,2025_Q4,2,1.5,Medium,2
ZAPOPAN,2025_Q4,2,1.5454545454545454,Medium,2
ZAPOPAN,2025_Q4,2,1.5833333333333333,Medium,1
ZAPOPAN,2025_Q4,2,1.6666666666666667,High,0
ZAPOPAN,2025_Q4,2,1.8333333333333333,High,1
ZAPOPAN,2025_Q4,2,1.8333333333333333,High,1
ZAPOPAN,2025_Q4,1,1.5,Medium,0
ZAPOPAN,2025_Q4,2,1.8333333333333333,High,0
ZAPOPAN,2025_Q4,1,1.6666666666666667,High,1
ZAPOPAN,2025_Q4,2,1.8461538461538463,High,1
ZAPOPAN,2025_Q4,1,1.6,High,1
ZAPOPAN,2025_Q4,1,1.6666666666666667,High,0
ZAPOPAN,2025_Q4,2,1.4545454545454546,Medium,2
ZAPOPAN,2025_Q4,1,1.2,Low,2
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.8888888888888888,High,1
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,1,1.5,Medium,1
ZAPOPAN,2025_Q4,1,1.7272727272727273,High,0
ZAPOPAN,2025_Q4,2,1.5,Medium,2
ZAPOPAN,2025_Q4,2,1.4545454545454546,Medium,0
ZAPOPAN,2025_Q4,1,1.4166666666666667,Medium,2
ZAPOPAN,2025_Q4,1,1.25,Medium,2
ZAPOPAN,2025_Q4,1,1.1666666666666667,Low,2
ZAPOPAN,2025_Q4,2,1.625,High,
ZAPOPAN,2025_Q4,2,1.25,Medium,0
ZAPOPAN,2025_Q4,1,1.3636363636363635,Medium,2
ZAPOPAN,2025_Q4,2,1.75,High,1
ZAPOPAN,2025_Q4,1,1.5,Medium,0
ZAPOPAN,2025_Q4,1,1.0833333333333333,Low,2
ZAPOPAN,2025_Q4,1,1.9090909090909092,High,
ZAPOPAN,2025_Q4,1,1.1666666666666667,Low,0
ZAPOPAN,2025_Q4,2,1.2222222222222223,Low,2
ZAPOPAN,2025_Q4,2,1.4545454545454546,Medium,2
ZAPOPAN,2025_Q4,2,1.3333333333333333,Medium,1
ZAPOPAN,2025_Q4,1,1.6,High,1
ZAPOPAN,2025_Q4,1,1.25,Medium,2
ZAPOPAN,2025_Q4,2,2.0,High,1
ZAPOPAN,2025_Q4,2,1.3,Medium,0
ZAPOPAN,2025_Q4,2,1.4,Medium,2
ZAPOPAN,2025_Q4,1,2.0,High,0
ZAPOPAN,2025_Q4,1,1.3636363636363635,Medium,0
ZAPOPAN,2025_Q4,2,1.3333333333333333,Medium,2
ZAPOPAN,2025_Q4,1,1.0,Low,2
ZAPOPAN,2025_Q4,1,2.0,High,0
ZAPOPAN,2025_Q4,2,1.4,Medium,0
ZAPOPAN,2025_Q4,1,1.5384615384615385,Medium,0
ZAPOPAN,2025_Q4,2,1.1666666666666667,Low,2
ZAPOPAN,2025_Q4,2,1.2727272727272727,Medium,2
ZAPOPAN,2025_Q4,2,1.5454545454545454,Medium,0
ZAPOPAN,2025_Q4,1,1.8333333333333333,High,0
ZAPOPAN,2025_Q4,2,1.5454545454545454,Medium,0
ZAPOPAN,2025_Q4,2,1.3333333333333333,Medium,2
ZAPOPAN,2025_Q4,1,1.5454545454545454,Medium,0
ZAPOPAN,2025_Q4,2,1.3636363636363635,Medium,2
ZAPOPAN,2025_Q4,1,1.5454545454545454,Medium,0
TLAJOMULCO DE ZUNIGA,2025_Q4,1,1.0,Low,2
TLAJOMULCO DE ZUNIGA,2025_Q4,1,1.1666666666666667,Low,2
TLAJOMULCO DE ZUNIGA,2025_Q4,2,1.5,Medium,1
TLAJOMULCO DE ZUNIGA,2025_Q4,1,1.5555555555555556,Medium,2
TLAJOMULCO DE ZUNIGA,2025_Q4,2,1.5454545454545454,Medium,2
SAN PEDRO TLAQUEPAQUE,2025_Q4,1,1.2222222222222223,Low,2
SAN PEDRO TLAQUEPAQUE,2025_Q4,2,1.4166666666666667,Medium,0
SAN PEDRO TLAQUEPAQUE,2025_Q4,1,1.9090909090909092,High,1
SAN PEDRO TLAQUEPAQUE,2025_Q4,2,1.3333333333333333,Medium,0
SAN PEDRO TLAQUEPAQUE,2025_Q4,1,1.0,Low,2
TONALA,2025_Q4,1,1.3,Medium,1
TONALA,2025_Q4,2,2.0,High,0
TONALA,2025_Q4,1,1.9090909090909092,High,0
TONALA,2025_Q4,1,1.75,High,1
TONALA,2025_Q4,2,1.0,Low,2
ZAPOPAN,2025_Q4,2,1.4545454545454546,Medium,2
ZAPOPAN,2025_Q4,2,1.3333333333333333,Medium,2
ZAPOPAN,2025_Q4,1,1.9166666666666667,High,1
ZAPOPAN,2025_Q4,2,1.6363636363636365,High,1
TOLUCA DE LERDO,2025_Q4,1,1.6363636363636365,High,0
TOLUCA DE LERDO,2025_Q4,1,1.7272727272727273,High,1
TOLUCA DE LERDO,2025_Q4,2,1.0909090909090908,Low,2
TOLUCA DE LERDO,2025_Q4,1,1.6666666666666667,High,1
TOLUCA DE LERDO,2025_Q4,1,1.0833333333333333,Low,1
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.0833333333333333,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.1666666666666667,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.75,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.9090909090909092,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.7777777777777777,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.3,Medium,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.0,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.75,High,2
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.5833333333333333,Medium,1
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.6666666666666667,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.9090909090909092,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.4166666666666667,Medium,2
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.75,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.2727272727272727,Medium,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.1,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,2.0,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.7777777777777777,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.5833333333333333,Medium,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.1666666666666667,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.0909090909090908,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.2307692307692308,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.4166666666666667,Medium,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.9090909090909092,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.6666666666666667,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,2,2.0,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.8181818181818181,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.1666666666666667,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.2727272727272727,Medium,2
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.75,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.3333333333333333,Medium,2
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.8181818181818181,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.1818181818181819,Low,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.8333333333333333,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.0909090909090908,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.8333333333333333,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.25,Medium,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.6363636363636365,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.0,Low,
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.0,Low,
ATIZAPAN DE ZARAGOZA,2025_Q4,2,2.0,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.2222222222222223,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.5833333333333333,Medium,1
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.6666666666666667,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.8,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.3333333333333333,Medium,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.8333333333333333,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.5,Medium,1
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.6363636363636365,High,
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.6666666666666667,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.0,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.8181818181818181,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.0769230769230769,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.5833333333333333,Medium,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.6363636363636365,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.6666666666666667,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.4166666666666667,Medium,2
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.6666666666666667,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.6666666666666667,High,
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.25,Medium,0
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.3,Medium,1
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.6,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.0,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.3846153846153846,Medium,1
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.3,Medium,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.5,Medium,1
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.8181818181818181,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.0,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.5,Medium,1
ATIZAPAN DE ZARAGOZA,2025_Q4,2,2.0,High,0
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.6666666666666667,High,1
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.4444444444444444,Medium,0
ATIZAPAN DE ZARAGOZA,2025_Q4,2,1.1666666666666667,Low,2
ATIZAPAN DE ZARAGOZA,2025_Q4,1,1.1666666666666667,Low,2
